CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,EstimatedSalary,Exited,Satisfaction Score,Point Earned,Card Type_GOLD,Card Type_PLATINUM,Card Type_SILVER,Geography_Germany,Geography_Spain,Gender_Male,CHURN_PREDICT,CHURN_PROB
806,32,3,63763.49,1,1,156593.09,0,1,411,1,0,0,0,0,0,0,0.2344
633,29,7,169988.35,1,1,4272.0,0,3,613,0,0,0,0,0,0,0,0.1513
624,35,0,180303.24,2,1,163587.9,0,5,501,0,0,0,1,0,0,0,0.2231
691,52,3,0.0,1,1,175843.68,1,3,660,0,0,1,0,0,1,1,0.8549
819,49,1,120656.86,4,0,166164.3,1,3,991,0,1,0,1,0,0,1,0.8295
568,31,1,61592.14,2,1,61796.64,0,5,927,0,0,1,1,0,0,0,0.1683
806,48,4,164701.68,1,1,21439.49,0,2,851,0,1,0,0,0,1,1,0.5698
726,26,1,80780.16,1,1,19225.85,0,2,457,0,0,1,0,1,0,0,0.1759
552,36,8,0.0,2,0,132547.02,0,4,498,0,0,1,0,0,1,0,0.0374
755,30,6,154221.37,2,0,62688.55,0,2,356,1,0,0,1,0,0,0,0.1031
634,26,8,0.0,1,1,21760.96,0,4,783,0,0,0,0,0,1,0,0.2134
756,26,5,101641.14,2,0,154460.68,0,5,351,1,0,0,0,0,0,0,0.1299
776,37,2,0.0,1,0,8065.0,0,3,846,0,0,1,0,0,1,0,0.3243
649,45,5,92786.66,1,1,173365.9,1,1,919,1,0,0,0,0,0,1,0.6473
595,32,8,131081.66,2,1,69428.79,0,1,972,1,0,0,1,0,1,0,0.0847
646,30,5,98014.74,1,1,12757.14,0,4,329,0,1,0,0,0,1,0,0.1067
592,38,8,0.0,2,1,180426.2,0,2,588,1,0,0,0,1,1,0,0.0501
574,26,8,97460.1,1,1,43093.67,0,5,241,0,1,0,0,0,1,0,0.1333
850,36,1,104077.19,2,0,68594.0,0,1,388,0,0,0,0,0,1,0,0.123
850,29,1,0.0,2,1,197996.65,0,3,534,0,0,0,0,1,0,0,0.0722
475,46,10,0.0,2,0,122953.0,1,3,800,0,0,0,0,0,0,0,0.3727
642,39,4,0.0,1,1,76821.24,0,4,445,0,1,0,0,0,0,1,0.5129
710,51,4,93656.95,1,0,141400.51,1,5,933,0,0,0,0,1,0,1,0.5757
596,30,6,121345.88,4,1,41921.75,1,2,317,0,0,1,0,1,1,1,0.7442
609,39,8,141675.23,1,0,175664.25,0,4,440,0,0,1,0,0,0,0,0.2925
797,31,8,0.0,2,1,117916.63,0,5,346,0,0,0,0,1,0,0,0.0728
504,43,7,102365.49,1,1,194690.77,1,4,940,0,0,1,1,0,0,1,0.6705
735,50,9,0.0,1,0,166677.35,1,2,886,0,1,0,0,1,1,1,0.6263
680,30,3,0.0,1,1,160131.58,0,4,916,1,0,0,0,1,0,0,0.2813
449,52,6,0.0,2,0,123622.0,0,3,995,0,1,0,0,0,1,0,0.2345
685,57,7,101868.51,1,0,113483.96,0,4,911,0,0,0,1,0,1,1,0.7561
569,38,8,0.0,2,0,79618.79,0,1,225,0,0,0,0,1,1,0,0.0805
631,35,9,112392.45,2,1,24472.23,0,2,549,0,0,0,0,0,1,0,0.1316
595,25,7,106570.34,2,0,177025.79,0,3,506,1,0,0,1,0,0,0,0.1606
461,28,8,0.0,1,1,103349.74,0,4,861,0,0,0,0,0,0,0,0.2123
630,50,1,81947.76,1,0,63606.22,1,1,912,1,0,0,0,0,1,0,0.4879
661,31,7,144162.3,2,1,14490.79,0,5,410,0,1,0,0,0,0,0,0.1532
796,39,5,86350.87,2,0,105080.53,0,1,570,1,0,0,1,0,1,0,0.1614
710,47,5,158623.14,1,0,83499.89,1,2,720,0,1,0,0,0,1,1,0.7831
741,32,8,0.0,2,1,143598.7,0,4,870,0,0,0,0,0,1,0,0.0088
606,48,4,132403.56,1,0,36091.91,1,2,239,0,0,1,1,0,1,1,0.8462
747,27,10,0.0,2,0,13007.89,0,2,970,0,1,0,0,0,1,0,0.0618
549,43,3,134985.66,1,1,6101.41,0,3,903,0,1,0,1,0,0,1,0.7027
576,36,6,0.0,2,1,48314.0,0,2,847,0,1,0,0,0,1,0,0.0417
528,37,6,103772.45,1,1,197111.99,0,3,391,0,0,0,0,0,1,0,0.2873
535,33,2,133040.32,1,1,110299.78,0,4,322,0,0,0,0,0,1,0,0.1326
575,37,0,0.0,2,0,30114.32,0,2,930,1,0,0,0,1,0,0,0.1083
656,39,10,0.0,2,1,98894.64,0,1,259,0,0,1,0,0,1,0,0.0814
440,42,2,0.0,2,1,49826.68,0,4,260,0,1,0,0,0,1,0,0.1728
539,38,8,71460.67,2,1,10074.05,0,3,750,0,0,0,0,1,1,0,0.1555
850,39,6,133214.13,1,0,20769.88,0,5,681,0,1,0,0,1,1,0,0.2011
646,37,7,96558.66,1,0,163427.18,0,3,493,0,1,0,0,0,0,0,0.4012
744,54,6,93806.31,2,0,140068.77,0,2,306,0,1,0,0,0,1,0,0.3951
710,36,8,0.0,2,0,83206.19,0,3,636,0,0,1,0,1,0,0,0.0591
544,64,3,124043.8,1,1,111402.97,1,1,642,0,0,0,0,0,0,1,0.6739
723,52,5,131694.97,1,0,92873.5,1,4,949,0,0,1,1,0,1,1,0.8518
507,29,6,0.0,2,0,94780.9,0,2,284,0,0,0,0,1,0,0,0.0522
787,35,1,106266.8,1,1,16607.15,0,5,511,0,0,0,0,0,0,0,0.1719
598,41,8,0.0,2,1,161954.43,0,3,779,0,1,0,0,1,1,0,0.0924
796,51,6,0.0,2,0,194733.28,0,1,804,0,1,0,0,0,1,0,0.1909
569,41,4,139840.36,1,1,163524.7,0,3,970,0,0,1,0,1,0,0,0.4491
711,34,8,0.0,2,0,48260.19,0,4,766,0,1,0,0,0,1,0,0.0258
661,35,8,124098.54,1,1,86678.48,0,2,393,0,0,1,1,0,1,1,0.5734
415,32,5,145807.59,1,1,3064.65,0,2,833,0,1,0,0,0,1,0,0.1476
578,23,8,0.0,2,1,112124.98,0,3,240,0,0,0,0,1,1,0,0.0415
611,26,2,107508.93,2,1,120801.65,0,4,720,0,0,0,0,0,0,0,0.1434
600,28,6,0.0,2,0,52193.23,0,3,910,1,0,0,0,0,0,0,0.0536
661,32,1,145980.23,1,0,56636.28,0,3,883,0,0,0,1,0,0,0,0.3277
850,37,3,212778.2,1,0,69372.88,0,2,661,0,0,1,0,0,0,0,0.3221
573,47,4,152522.47,1,0,164038.07,1,4,273,1,0,0,1,0,0,1,0.7781
764,33,9,168964.77,1,0,118982.51,0,2,915,1,0,0,0,1,0,0,0.2906
838,34,8,0.0,2,1,27472.07,0,2,257,0,0,0,0,0,0,0,0.0859
821,28,8,0.0,1,1,36754.13,0,5,845,1,0,0,0,0,0,0,0.2397
607,36,4,98266.3,1,1,46416.36,0,1,933,0,1,0,0,1,0,0,0.2303
558,38,8,113000.92,1,1,152872.39,0,2,784,1,0,0,0,0,1,0,0.1798
530,23,1,137060.88,2,1,165227.23,0,2,284,1,0,0,1,0,1,0,0.1047
654,37,5,112146.12,1,1,75927.35,0,3,705,1,0,0,1,0,1,1,0.5605
530,33,4,129307.32,1,1,172930.28,0,5,741,0,1,0,0,0,0,0,0.2512
656,69,6,163975.09,1,1,36108.5,0,3,836,0,0,1,0,1,1,0,0.3324
520,43,7,0.0,2,1,36202.74,0,1,357,0,1,0,0,1,1,0,0.1736
602,42,6,158414.85,1,1,131886.46,0,5,807,1,0,0,1,0,0,0,0.4972
701,48,1,92072.68,1,1,133992.36,0,3,340,0,0,1,1,0,0,1,0.7769
653,30,2,88243.29,2,1,96658.26,0,1,875,0,1,0,0,1,0,0,0.1725
668,25,8,0.0,2,1,135112.09,0,2,765,0,0,1,0,1,1,0,0.0163
652,48,4,59486.31,1,1,163944.18,1,5,751,0,0,1,0,0,1,1,0.7931
639,54,2,0.0,2,1,53843.71,0,2,522,0,0,0,0,1,0,0,0.2347
730,52,7,0.0,2,0,122398.84,0,5,800,0,0,1,0,1,0,0,0.2505
780,34,1,0.0,1,1,64804.04,0,1,885,0,1,0,0,0,1,0,0.2365
592,38,8,119278.01,2,0,19370.73,0,3,619,1,0,0,0,0,0,0,0.2152
628,34,4,158741.43,2,1,126192.54,0,3,983,0,1,0,0,0,1,0,0.1089
658,40,7,140596.95,1,0,135459.02,1,2,411,0,0,0,0,0,0,0,0.4974
850,29,10,0.0,2,1,94815.04,0,1,251,1,0,0,0,1,0,0,0.0836
515,37,2,90432.92,1,1,188366.04,1,1,362,0,0,1,1,0,1,1,0.5318
571,35,1,104783.81,2,0,178512.52,0,2,350,1,0,0,0,0,0,0,0.1962
760,42,0,77992.97,2,1,97906.38,0,5,969,1,0,0,1,0,1,0,0.2223
720,43,10,110822.9,1,0,72861.94,0,4,987,0,0,1,1,0,0,1,0.5956
632,42,4,119624.6,2,1,195978.86,0,4,959,0,1,0,1,0,1,0,0.2214
694,31,6,109052.59,2,1,19448.93,1,4,991,0,0,0,1,0,1,0,0.1448
559,40,5,139129.44,1,0,32635.54,0,4,601,0,0,0,0,1,0,0,0.407
773,42,8,152324.66,2,1,171733.22,0,4,628,1,0,0,1,0,0,0,0.3178
581,38,1,0.0,2,1,46176.22,0,2,950,0,1,0,0,0,1,0,0.059
524,37,9,127480.58,2,1,179634.69,0,2,512,0,0,1,1,0,0,0,0.3566
713,53,6,115029.4,1,0,191521.32,1,2,338,0,1,0,0,0,1,1,0.6441
676,40,8,114005.78,1,1,67998.45,0,3,324,0,1,0,0,0,1,0,0.3727
651,42,1,116646.76,1,1,44731.8,1,2,658,0,0,0,1,0,0,1,0.9231
717,49,1,110864.38,2,1,124532.9,1,1,845,0,1,0,0,1,0,1,0.622
594,23,5,156267.59,1,1,160968.44,0,2,871,1,0,0,0,0,1,0,0.1651
716,44,3,109528.28,1,1,27341.63,1,1,771,0,0,0,0,0,0,1,0.6947
668,35,6,102482.76,1,1,53994.64,0,3,421,0,0,1,0,0,0,0,0.1926
678,23,10,115563.71,1,1,91633.53,0,3,297,0,0,0,1,0,1,0,0.2587
545,23,2,0.0,2,1,189613.12,0,5,322,0,0,1,0,0,1,0,0.07
613,40,9,95624.36,2,1,60706.33,0,5,573,0,0,1,0,0,0,0,0.3084
687,21,8,0.0,2,1,154767.34,0,5,449,0,1,0,0,1,0,0,0.1009
715,28,7,160376.61,1,0,196853.11,0,5,987,0,0,0,0,0,1,0,0.1688
618,41,8,37702.79,1,1,195775.48,0,5,615,1,0,0,1,0,1,0,0.3447
721,35,6,118273.83,1,0,3086.89,0,3,804,1,0,0,0,0,0,0,0.1828
445,34,7,131082.17,2,1,70618.0,0,4,802,0,1,0,1,0,0,0,0.269
690,38,1,94456.0,2,0,55034.02,0,3,240,1,0,0,0,0,1,0,0.1582
709,43,8,0.0,2,0,168035.62,1,4,863,1,0,0,0,0,0,0,0.3136
671,42,3,0.0,2,1,128449.33,0,2,931,0,0,0,0,1,0,0,0.1639
538,33,6,93791.38,1,1,199249.29,0,5,718,0,1,0,0,0,1,0,0.1827
735,33,4,0.0,2,1,149474.69,0,2,999,0,0,0,0,0,0,0,0.0631
592,37,7,0.0,2,1,126726.33,0,5,241,0,0,1,0,0,0,0,0.0833
747,61,7,155973.13,1,0,147554.26,0,5,527,1,0,0,0,0,1,1,0.5397
675,36,7,89409.95,1,1,149399.7,0,4,844,1,0,0,1,0,1,0,0.2744
632,39,5,97854.37,2,1,93536.38,0,4,271,0,0,0,0,1,0,0,0.2619
621,39,6,0.0,2,1,58883.91,0,1,502,0,0,1,0,0,1,0,0.0575
521,29,3,60280.62,1,1,154271.41,0,3,700,0,0,0,0,1,1,0,0.2679
591,36,7,135216.8,1,1,122022.89,0,1,710,1,0,0,0,1,1,0,0.2031
706,28,6,124923.35,2,1,50299.14,0,3,536,0,0,0,1,0,0,0,0.1149
677,38,4,0.0,2,1,187800.63,0,4,664,1,0,0,0,0,1,0,0.042
769,27,7,188614.07,1,1,171344.09,0,1,883,1,0,0,1,0,1,0,0.2763
771,32,5,62321.62,1,1,40920.59,0,5,626,0,0,0,0,0,1,0,0.1834
601,48,8,120782.7,1,1,63940.68,1,2,587,0,0,0,1,0,0,1,0.9545
670,42,1,115961.58,2,0,29483.87,0,4,795,0,0,0,0,0,0,0,0.4772
517,28,2,115062.61,1,1,179056.23,0,2,910,1,0,0,0,0,1,0,0.1171
834,49,8,160602.25,2,1,129273.94,0,2,771,1,0,0,0,0,0,0,0.4107
571,42,4,108825.34,3,1,55558.51,1,1,866,0,0,0,0,0,0,1,0.9001
576,36,8,166287.85,1,1,23305.85,0,5,859,0,1,0,1,0,0,0,0.242
718,31,1,152663.77,1,0,17128.64,0,4,818,1,0,0,0,0,0,0,0.1709
636,31,9,80844.69,2,1,74641.9,0,4,379,0,0,1,1,0,0,0,0.1182
566,40,2,97001.36,2,1,154486.01,0,1,719,0,0,0,1,0,0,0,0.398
711,64,4,0.0,2,1,3185.67,0,1,949,1,0,0,0,0,1,0,0.1824
574,39,2,122524.61,2,1,88463.63,0,1,686,0,0,1,0,0,0,0,0.2453
619,35,8,132292.63,1,1,65682.93,0,1,508,0,0,0,0,0,0,0,0.2122
588,24,0,0.0,2,1,140586.08,0,3,715,0,1,0,0,0,0,0,0.0993
760,49,9,91502.99,1,1,117232.9,1,5,511,0,1,0,1,0,0,1,0.8253
665,52,3,0.0,1,1,116137.01,1,1,307,1,0,0,0,0,1,1,0.7497
739,29,3,59385.98,2,1,105533.96,0,5,429,0,1,0,1,0,1,0,0.1077
641,77,9,0.0,3,1,81514.06,0,4,846,0,1,0,0,0,1,0,0.4794
685,21,6,97956.5,1,1,164966.27,0,2,220,0,0,1,1,0,0,0,0.2479
594,49,4,0.0,2,1,23631.55,0,3,801,0,1,0,0,0,0,0,0.2418
557,40,4,0.0,2,0,105433.53,0,2,281,0,0,1,0,1,0,0,0.1911
697,27,8,141223.68,2,1,90591.15,0,1,900,0,1,0,0,0,1,0,0.097
656,18,10,151762.74,1,0,127014.32,0,2,778,1,0,0,0,0,1,0,0.1986
712,43,1,141749.74,2,0,90905.26,0,4,957,0,1,0,1,0,1,0,0.3289
689,38,5,75075.14,1,1,8651.92,1,4,731,1,0,0,0,1,1,0,0.3619
697,25,4,165686.11,2,1,15467.98,0,5,694,0,0,0,0,0,0,0,0.1652
589,38,2,0.0,1,1,79915.28,0,2,985,0,0,1,0,0,1,0,0.392
525,25,10,0.0,2,1,69361.95,0,5,428,1,0,0,0,1,0,0,0.1099
680,44,3,0.0,2,1,86935.08,0,5,254,0,0,1,0,0,1,0,0.1426
617,28,0,0.0,2,1,7597.83,1,3,922,0,0,1,0,0,0,0,0.0912
680,32,5,92961.61,1,1,116957.6,0,1,618,1,0,0,0,0,1,0,0.064
662,30,9,0.0,2,0,157884.83,0,5,479,0,0,1,0,1,0,0,0.0904
736,46,5,130812.91,1,1,77981.54,1,3,610,0,0,1,1,0,1,1,0.9602
657,57,8,107174.58,1,1,126369.55,1,2,288,0,0,1,1,0,1,1,0.9087
350,54,1,152677.48,1,1,191973.49,1,3,643,0,0,1,0,1,1,1,0.5377
617,30,3,132005.77,1,1,142940.39,0,5,285,1,0,0,0,0,1,0,0.1507
562,35,7,0.0,1,0,48869.67,0,3,863,1,0,0,0,0,1,0,0.3792
705,23,5,0.0,2,1,73131.73,0,4,308,0,0,1,0,1,0,0,0.0577
516,33,7,127305.5,1,1,120037.36,0,4,924,1,0,0,0,0,0,0,0.1725
573,37,6,0.0,2,1,193995.37,0,4,326,0,1,0,0,0,0,0,0.0915
538,31,0,0.0,2,0,179453.66,0,5,798,0,0,1,0,1,0,0,0.0888
699,39,9,0.0,1,1,80963.92,0,2,966,0,0,0,0,0,1,0,0.2724
504,32,8,170291.22,2,0,15658.99,0,2,391,1,0,0,1,0,1,0,0.1015
583,47,5,102562.23,1,1,92708.1,0,3,948,0,0,1,0,1,1,0,0.3928
712,53,2,111061.01,2,0,26542.17,0,2,345,1,0,0,0,1,1,0,0.4639
626,62,3,0.0,1,1,65010.74,0,1,930,0,1,0,0,1,1,0,0.4747
631,34,4,124379.14,1,1,106892.91,0,1,461,0,0,1,0,0,0,0,0.1875
663,37,7,0.0,1,1,185210.63,0,5,885,0,1,0,0,0,0,0,0.3551
506,41,3,57745.76,1,1,4035.46,0,1,908,0,0,1,1,0,0,0,0.4212
570,50,5,129293.74,1,1,177805.44,1,4,988,0,0,0,1,0,0,1,0.8114
703,45,7,0.0,2,1,68831.72,0,1,662,0,1,0,0,0,0,0,0.1575
698,40,8,150777.1,1,1,114732.62,0,3,981,1,0,0,1,0,0,0,0.4949
731,41,4,0.0,2,1,22299.27,0,1,968,1,0,0,0,1,1,0,0.1112
625,34,6,0.0,2,0,197283.2,0,5,503,0,1,0,0,0,1,0,0.0567
634,31,9,108632.48,1,1,179485.96,1,5,760,0,0,0,0,1,1,0,0.2873
616,59,5,153861.1,1,1,17699.48,0,4,681,0,0,1,0,0,1,1,0.5986
500,56,1,100374.58,1,1,118490.8,1,4,950,0,0,0,0,0,1,1,0.5853
446,32,8,0.0,2,0,133292.94,0,2,444,0,0,1,0,0,1,0,0.0616
669,47,9,61196.54,1,1,58170.24,0,5,269,0,0,1,0,0,0,1,0.6838
581,31,6,116891.72,1,1,107137.3,0,2,258,0,0,1,1,0,1,0,0.3054
704,54,6,133656.91,3,1,145071.33,1,1,329,0,1,0,1,0,0,1,0.9618
748,44,2,92911.52,1,0,85495.24,0,5,805,0,1,0,0,0,1,1,0.5886
680,31,9,119825.75,2,1,101139.3,0,5,307,0,0,0,0,1,0,0,0.2285
655,37,7,111852.84,2,1,10511.13,0,3,313,0,0,1,0,0,0,0,0.2154
690,32,0,106683.52,2,1,137916.49,0,1,615,0,1,0,1,0,1,0,0.1451
695,40,7,139022.24,1,0,193383.13,0,2,227,0,0,0,1,0,1,1,0.5765
700,40,4,148571.07,1,1,189826.96,1,2,266,0,0,1,1,0,0,1,0.6214
773,52,4,0.0,1,0,144113.42,0,4,748,0,0,1,0,0,1,1,0.7315
749,42,1,129776.72,2,0,143538.51,0,5,942,0,0,0,0,0,1,0,0.2454
611,46,5,0.0,1,1,77677.14,1,4,749,0,1,0,0,0,0,1,0.8802
606,46,8,0.0,2,1,183717.94,0,2,939,0,0,0,0,1,0,0,0.2424
554,24,10,0.0,1,0,92180.62,0,5,398,0,0,1,0,0,1,0,0.2203
567,37,7,0.0,2,1,28690.9,0,4,601,0,1,0,0,0,0,0,0.0738
559,24,3,114739.92,1,1,85891.02,1,4,327,0,0,1,0,1,1,0,0.3482
594,41,2,122545.65,2,1,42050.24,0,2,866,0,0,0,1,0,1,0,0.2763
513,37,6,0.0,2,1,110142.34,0,1,743,0,0,1,0,0,0,0,0.0459
652,26,1,131908.35,1,1,179269.79,0,1,343,0,1,0,1,0,0,0,0.2841
680,42,7,105722.69,1,1,90558.24,1,1,269,0,0,0,1,0,0,1,0.8066
784,33,10,0.0,2,1,162022.47,0,3,562,0,1,0,0,1,1,0,0.0308
812,44,8,0.0,3,1,66926.83,1,2,812,0,1,0,0,1,0,1,0.7858
784,40,8,0.0,2,1,108891.3,0,2,672,0,1,0,0,1,0,0,0.1445
570,18,4,82767.42,1,1,71811.9,0,5,507,0,0,1,0,0,0,0,0.1603
712,42,1,87842.98,1,0,92223.59,0,4,927,0,1,0,0,0,0,0,0.4907
705,39,6,133261.13,1,1,78065.9,0,4,344,1,0,0,0,1,1,0,0.2714
681,32,3,0.0,2,1,59679.9,0,1,526,0,0,1,0,1,0,0,0.0518
620,41,0,97925.11,1,1,85000.32,0,3,836,1,0,0,0,0,1,0,0.3749
711,52,5,0.0,1,1,159808.95,0,2,258,0,0,1,0,0,1,1,0.7427
613,24,7,140453.91,1,1,129001.3,0,2,245,0,0,0,0,0,0,0,0.1815
613,20,0,117356.19,1,0,113557.7,1,4,637,0,0,0,1,0,0,1,0.531
682,36,5,0.0,2,1,147758.51,0,5,628,1,0,0,0,1,1,0,0.0285
850,37,4,137204.77,1,1,28865.59,0,5,687,0,0,0,0,1,1,0,0.1347
601,41,1,0.0,2,0,160607.06,0,4,856,0,0,1,0,0,0,0,0.1599
595,35,8,0.0,1,1,100015.79,1,1,645,0,0,1,0,1,1,0,0.446
675,36,3,54098.18,2,0,54478.52,0,4,432,0,1,0,0,1,1,0,0.2841
591,31,8,0.0,1,1,141677.33,0,1,997,1,0,0,0,1,1,0,0.2163
602,23,7,113758.48,2,0,84077.6,0,4,719,0,0,0,0,0,1,0,0.1116
554,34,8,0.0,1,0,106981.03,0,4,539,0,0,0,0,1,0,0,0.3739
541,37,9,118636.92,1,1,73551.44,0,2,771,1,0,0,0,0,1,0,0.2435
506,34,7,0.0,2,0,115842.1,0,1,929,0,0,0,0,0,1,0,0.0436
814,44,8,95488.82,2,0,107013.59,0,4,474,0,0,0,1,0,1,0,0.3081
683,30,8,110829.52,2,0,24938.84,0,2,698,0,1,0,0,0,1,0,0.0805
485,51,7,144244.59,2,1,51113.14,0,4,633,0,1,0,1,0,1,0,0.4803
696,31,8,122021.92,2,1,33828.64,0,3,896,0,0,1,1,0,0,0,0.1622
608,30,8,0.0,2,1,128875.86,0,2,657,1,0,0,0,0,0,0,0.0448
792,50,9,0.0,4,1,194700.81,1,4,369,0,0,0,0,0,1,1,0.6627
686,22,5,0.0,2,1,158974.45,0,2,968,0,0,1,0,1,1,0,0.0344
790,42,1,85839.62,1,1,198182.73,0,5,226,1,0,0,1,0,1,0,0.3626
654,29,4,96974.97,1,0,141404.07,0,2,342,0,0,0,0,0,0,0,0.186
452,35,4,148172.44,1,1,4175.68,0,3,939,1,0,0,0,0,1,0,0.1768
719,38,0,0.0,1,1,126876.47,0,1,954,0,0,1,0,1,1,0,0.2889
707,40,5,0.0,2,1,41052.82,0,2,763,0,0,0,0,0,0,0,0.1271
699,49,2,0.0,1,0,105760.01,0,4,370,0,1,0,0,0,0,1,0.8043
850,30,2,0.0,2,0,27937.12,0,1,663,0,1,0,0,1,1,0,0.0503
828,28,8,134766.85,1,1,79355.87,0,3,738,1,0,0,0,1,1,0,0.1084
850,30,5,123210.56,2,1,102180.27,0,4,749,0,0,0,1,0,1,0,0.1352
712,47,1,139887.01,1,1,95719.73,0,4,583,1,0,0,0,1,1,1,0.5527
634,44,9,149961.11,1,1,57121.51,0,2,673,1,0,0,0,0,1,1,0.5856
730,45,6,152880.97,1,0,162478.11,0,4,856,0,1,0,1,0,1,1,0.6203
685,43,9,108589.47,2,0,194808.51,0,4,376,1,0,0,1,0,1,0,0.2267
809,33,9,0.0,1,1,124045.65,0,5,452,1,0,0,0,1,1,0,0.2249
707,35,3,56674.48,1,1,17987.4,1,4,845,0,0,0,0,1,0,1,0.6436
648,32,8,0.0,1,1,133653.38,0,4,687,0,0,1,0,1,1,0,0.2972
760,57,1,0.0,2,1,25101.17,0,2,687,0,1,0,0,1,0,0,0.2269
805,33,3,105663.56,2,0,33330.89,0,3,709,0,0,1,1,0,0,0,0.1955
585,39,7,0.0,2,1,2401.26,0,5,601,0,1,0,0,0,0,0,0.1165
595,30,5,100683.54,1,1,178361.04,0,3,376,0,0,1,0,1,0,0,0.2681
630,42,6,0.0,2,1,162697.93,0,1,986,1,0,0,0,0,1,0,0.1144
627,29,5,139541.58,2,1,80607.33,0,1,662,0,0,0,1,0,1,0,0.1446
631,37,2,121801.72,2,0,23146.62,0,3,396,1,0,0,1,0,0,0,0.2643
776,38,5,112281.7,1,0,89893.6,0,4,962,0,0,0,1,0,1,0,0.3718
676,36,4,0.0,2,1,3173.31,0,2,539,0,1,0,0,1,0,0,0.1275
758,40,5,93499.82,2,0,123218.81,0,1,793,0,0,0,0,1,0,0,0.4079
637,33,0,132255.99,2,0,74588.41,0,1,284,1,0,0,0,0,1,0,0.1169
850,20,7,0.0,2,1,31288.77,0,1,396,0,0,0,0,0,1,0,0.0599
601,44,4,0.0,2,1,58561.31,0,1,281,1,0,0,0,1,0,0,0.2206
735,49,5,121973.28,1,1,148804.36,0,1,916,0,0,0,0,0,1,0,0.4937
614,32,7,99462.8,2,1,51117.06,0,5,238,0,1,0,1,0,1,0,0.1152
672,21,3,165878.76,2,1,164537.17,0,2,412,0,0,0,1,0,0,0,0.1172
642,30,8,117494.27,1,0,61977.82,0,4,486,0,0,0,0,0,1,0,0.0984
633,29,0,138577.34,1,1,193362.99,0,1,503,0,0,0,1,0,0,0,0.3426
769,39,9,0.0,1,1,47722.79,0,3,851,0,1,0,0,1,1,0,0.3114
796,41,8,107525.07,1,1,18510.41,0,2,606,0,0,1,0,1,1,0,0.2948
715,23,7,139224.92,2,1,65057.71,0,1,385,0,0,0,0,0,1,0,0.1091
695,42,7,121453.63,1,0,46374.64,0,2,564,1,0,0,0,0,0,1,0.5918
747,25,4,0.0,2,0,42039.67,0,1,914,1,0,0,0,0,0,0,0.041
584,54,1,77354.37,1,0,138192.98,1,5,668,0,0,1,1,0,0,1,0.6764
476,40,6,0.0,1,1,22735.45,0,4,507,0,1,0,0,0,1,0,0.4828
850,39,7,79259.99,1,0,186910.74,0,1,976,0,0,0,0,0,0,0,0.2457
529,30,2,116295.29,1,1,75285.47,0,4,997,0,1,0,0,0,1,0,0.1231
584,59,1,0.0,1,0,130260.11,1,1,462,0,1,0,0,1,0,1,0.6677
586,34,9,74309.81,1,1,15034.93,0,5,248,1,0,0,1,0,1,0,0.2166
674,34,2,152797.9,1,1,175709.4,1,4,385,1,0,0,1,0,1,0,0.3705
552,42,9,133701.07,2,1,101069.71,1,4,523,0,0,1,0,0,1,0,0.4399
601,33,7,114430.18,2,1,153012.13,0,2,976,0,0,1,1,0,0,0,0.2058
541,29,7,127504.57,1,0,86173.92,0,4,647,0,0,0,0,0,1,0,0.118
744,41,2,84113.41,1,1,197548.63,0,2,428,0,0,1,1,0,0,0,0.3935
595,23,10,101126.66,2,0,37042.8,0,4,586,0,0,1,0,1,0,0,0.1692
724,33,5,103564.83,2,1,121085.72,0,1,352,1,0,0,1,0,1,0,0.116
533,52,7,0.0,1,0,194113.99,1,5,590,0,0,0,0,1,0,1,0.7301
618,37,2,168178.21,2,0,101273.23,0,1,576,0,0,1,0,0,1,0,0.1838
523,39,1,143903.11,1,1,118711.75,1,1,732,0,0,1,1,0,0,1,0.6423
642,30,5,129753.69,1,1,582.53,0,1,515,0,0,1,1,0,0,1,0.5109
584,35,9,0.0,2,1,192381.21,0,3,490,1,0,0,0,0,1,0,0.0693
521,38,5,110641.18,1,0,136507.69,1,4,815,0,0,1,0,0,1,0,0.2014
662,36,4,166909.2,2,1,138871.12,1,5,970,1,0,0,0,0,0,0,0.3143
758,34,1,154139.45,1,1,60728.89,0,1,533,0,1,0,0,0,0,0,0.2199
717,38,7,97459.06,1,0,189175.71,0,2,676,0,1,0,0,0,1,0,0.1719
611,40,1,0.0,2,1,102547.56,0,2,991,0,0,1,0,0,1,0,0.082
766,43,6,112088.04,2,1,36706.56,0,5,306,0,0,0,1,0,1,0,0.3561
636,34,3,0.0,2,1,44756.25,0,5,524,0,0,1,0,0,0,0,0.0686
814,48,7,0.0,2,1,132870.15,0,1,260,1,0,0,0,0,0,0,0.217
760,28,1,141038.57,2,0,16287.38,0,4,882,0,0,0,0,1,1,0,0.1262
607,39,2,84468.67,2,1,121945.42,0,5,331,0,0,1,1,0,1,0,0.1545
725,36,4,118520.26,1,0,131173.9,1,1,663,0,1,0,0,1,0,0,0.2632
600,37,1,142663.46,1,0,88669.89,0,3,917,0,0,1,0,0,1,0,0.2413
656,27,4,118627.16,2,1,160835.3,0,4,563,0,0,1,1,0,1,0,0.1326
640,34,1,137523.02,1,0,24761.36,0,1,994,1,0,0,0,1,1,0,0.2108
439,28,7,110976.23,2,1,138526.96,0,4,566,0,1,0,0,0,1,0,0.1104
